id,split,age,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,month_num,month_sin,month_cos,day_sin,day_cos,early_month,late_month,contact_intensity,avg_contact_duration,contacts_per_month,financial_stress,education_unknown,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,contact_telephone,contact_unknown,poutcome_other,poutcome_success,poutcome_unknown,season_spring,season_summer,season_winter,age_group,balance_group
3218,leaderboard,56,2.0,0,794,0,1,9,170,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,0.06769983686786298,170.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,2
3219,leaderboard,36,3.0,0,4,1,0,27,100,1,435,1,0,1,0.49999999999999994,0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,0.08262997375700404,100.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2
3220,leaderboard,33,3.0,0,1401,1,0,5,8,1,254,5,0,2,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,1,0,0.21902262571813602,8.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
3221,leaderboard,27,2.0,0,-147,1,0,15,289,8,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,0.2790223453090026,36.125,1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
3222,leaderboard,34,2.0,0,615,1,0,21,145,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423,0,1,0.05750407830342578,145.0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,2
3223,leaderboard,37,2.0,0,268,0,0,13,121,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,0.047716150081566065,121.0,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,2
3224,leaderboard,39,3.0,0,0,1,0,16,81,2,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,0,0,0.05465875033195493,40.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1
3225,leaderboard,31,2.0,0,0,0,1,19,144,4,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,0.1268636898213134,36.0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
3226,leaderboard,40,2.0,0,9,0,0,22,197,5,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.9680771188662041,-0.2506525322587213,0,1,0.17173451193140862,39.4,0.625,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2
3227,leaderboard,31,3.0,0,1958,0,0,4,112,3,-1,0,0,2,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,1,0,0.09055730490534541,37.333333333333336,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3
3228,leaderboard,42,2.0,0,-94,1,1,5,43,1,-1,0,0,2,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,1,0,0.015905383360522024,43.0,0.5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1
3229,leaderboard,40,2.0,0,4616,0,0,14,154,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,0,0,0.08443036534011153,77.0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,3
3230,leaderboard,59,3.0,0,0,0,0,27,87,4,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0,1,0.1036173602943966,21.75,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,1
3231,leaderboard,32,3.0,0,0,0,0,21,9,6,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,0.11831822148032929,1.5,0.5454545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
3232,leaderboard,31,0.0,0,696,1,0,6,431,2,-1,0,0,6,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,1,0,0.19739937023407567,215.5,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,2
3233,leaderboard,31,2.0,0,1662,1,0,20,158,1,182,1,0,4,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,0.10628413362649833,158.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3
3234,leaderboard,59,3.0,0,2765,0,0,24,237,1,206,2,0,12,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,0,1,0.18198099155968508,237.0,0.08333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3
3235,leaderboard,43,2.0,0,3399,1,0,12,707,2,97,2,0,11,-0.5000000000000004,0.8660254037844384,0.6513724827222223,-0.758758122692791,0,0,0.3969170665245927,353.5,0.18181818181818182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3
3236,leaderboard,50,2.0,0,1131,1,0,23,119,2,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,0,1,0.07015630334989947,59.5,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3,3
3237,leaderboard,32,2.0,0,116,0,0,4,20,5,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866,1,0,0.09954854129519329,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2
3238,leaderboard,46,1.0,0,90,0,0,4,151,2,-1,0,0,2,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,1,0,0.08320687431237908,75.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3,2
3239,leaderboard,34,2.0,0,-58,1,0,16,109,3,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,0,0,0.08933381387761297,36.333333333333336,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
3240,leaderboard,29,0.0,0,145,0,0,14,105,1,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,0,0,0.04119086460032626,105.0,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2
3241,leaderboard,43,2.0,0,-221,1,1,16,122,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.10116832198743204,-0.9948693233918952,0,0,0.07137979437763192,61.0,0.4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,1
3242,leaderboard,38,3.0,0,7119,0,0,16,301,6,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,0,0,0.23740468151295574,50.166666666666664,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,4
3243,leaderboard,47,2.0,0,8516,1,0,20,14,7,112,4,0,11,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,0.317526230624966,2.0,0.6363636363636364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,4
3244,leaderboard,26,3.0,0,70,1,1,19,351,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0,0,0.14151712887438828,351.0,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,2
3245,leaderboard,47,2.0,0,1145,1,0,11,106,2,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,0,0,0.06485450889639213,53.0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3
3246,leaderboard,38,3.0,0,3452,0,0,13,132,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,0.07545809780340682,66.0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,3
3247,leaderboard,36,2.0,0,-157,0,0,18,144,2,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,0.08035206191433666,72.0,0.18181818181818182,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1
3248,leaderboard,51,3.0,0,368,1,0,19,109,3,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,0.08933381387761297,36.333333333333336,0.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2
3249,leaderboard,37,2.0,0,2713,1,0,16,109,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,0,0,0.042822185970636216,109.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,2,3
3250,leaderboard,48,2.0,1,15,0,0,27,145,3,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0,1,0.10401570621040251,48.333333333333336,0.375,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,2
3251,leaderboard,27,2.0,0,-133,0,0,18,217,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,0,0,0.0868678629690049,217.0,0.14285714285714285,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
3252,leaderboard,23,3.0,1,-238,1,0,18,259,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0,0,0.12725255131074775,129.5,0.4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3253,leaderboard,40,2.0,0,1536,1,1,18,173,7,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,0.2084582116165257,24.714285714285715,0.6363636363636364,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3
3254,leaderboard,51,1.0,0,306,1,1,17,65,2,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0,0,0.048133464850715124,32.5,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,2
3255,leaderboard,50,2.0,0,759,0,0,28,72,2,363,4,0,7,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,0,1,0.2249013207270184,36.0,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2
3256,leaderboard,29,2.0,0,208,1,0,28,487,7,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,0,1,0.3365169391858569,69.57142857142857,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2
3257,leaderboard,43,2.0,0,0,0,1,8,9,2,172,5,0,5,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,0.2426862700142019,4.5,0.4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1
3258,leaderboard,41,3.0,0,436,1,0,3,14,21,-1,0,0,6,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,1,0,0.4691945824955423,0.6666666666666666,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,2
3259,leaderboard,41,3.0,0,979,0,0,23,105,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,0,1,0.04119086460032626,105.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2
3260,leaderboard,39,2.0,0,0,1,0,30,53,1,325,1,0,4,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943,0,1,0.06346194765586212,53.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1
3261,leaderboard,42,3.0,0,533,0,0,13,127,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,0.07341894609051937,63.5,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2
3262,leaderboard,52,2.0,0,204,1,0,18,220,1,63,5,0,2,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,0,0,0.30548265834456345,220.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2
3263,leaderboard,55,2.0,0,599,0,0,1,324,3,90,2,0,6,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,1,0,0.2639738592709033,108.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,2
3264,leaderboard,55,2.0,0,155,0,0,28,159,1,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0,1,0.0632137030995106,159.0,0.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,2
3265,leaderboard,46,1.0,0,227,0,0,8,71,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.9987165071710528,-0.05064916883871264,1,0,0.05058044690618005,35.5,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2
3266,leaderboard,36,2.0,0,412,1,0,30,251,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,0.10073409461663949,251.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2
3267,leaderboard,45,3.0,0,250,0,0,30,587,1,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943,0,1,0.23776508972267538,587.0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,2
3268,leaderboard,32,2.0,0,0,1,0,8,80,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,0.05425091998937745,40.0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
3269,leaderboard,42,2.0,0,0,1,0,21,328,6,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,0.2484161007625479,54.666666666666664,0.5454545454545454,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1
3270,leaderboard,48,3.0,0,364,0,0,18,67,1,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,0.02569331158238173,67.0,0.09090909090909091,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2
3271,leaderboard,45,2.0,0,68,1,0,24,873,8,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0,1,0.5171952653742555,109.125,1.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2
3272,leaderboard,32,3.0,0,140,0,0,20,94,4,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,0,1,0.10647217269243901,23.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2
3273,leaderboard,35,2.0,0,174,1,0,29,219,1,246,1,0,1,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.13116178452372507,219.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,2
3274,leaderboard,49,2.0,0,634,0,0,25,220,3,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,0.13460298190371411,73.33333333333333,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2
3275,leaderboard,32,3.0,0,1064,1,0,17,115,1,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0,0,0.04526916802610114,115.0,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,3
3276,leaderboard,36,2.0,0,-43,1,0,27,151,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,0.0599510603588907,151.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1
3277,leaderboard,34,3.0,0,162,1,0,7,191,1,294,1,0,5,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,0.11974253493155543,191.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2
3278,leaderboard,30,3.0,0,-219,1,0,27,13,15,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0,1,0.32925186843203463,0.8666666666666667,1.875,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
3279,leaderboard,57,2.0,0,0,0,1,30,104,2,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.20129852008866114,0.9795299412524943,0,1,0.06403884821123715,52.0,0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4,1
3280,leaderboard,39,3.0,0,-282,0,1,11,121,4,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.7907757369376989,-0.6121059825476626,0,0,0.11748359194203117,30.25,0.5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,1
3281,leaderboard,48,2.0,0,450,1,0,10,114,1,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,1,0,0.044861337683523655,114.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,3,2
3282,leaderboard,33,2.0,0,4779,1,1,11,220,1,339,4,0,5,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,0.2620043974749982,220.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
3283,leaderboard,54,2.0,0,80,1,0,13,190,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,0.07585644371941272,190.0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,3,2
3284,leaderboard,51,0.0,0,10285,1,0,29,117,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.04608482871125612,117.0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,5
3285,leaderboard,45,2.0,0,1003,1,0,20,215,6,188,2,0,11,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,0.2892877937904222,35.833333333333336,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3
3286,leaderboard,57,3.0,0,27062,0,1,20,174,3,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,0.11584278614514966,58.0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,4,5
3287,leaderboard,31,3.0,0,0,0,0,28,38,16,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0,1,0.36270344094996015,2.375,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
3288,leaderboard,70,2.0,0,613,0,0,27,149,2,182,1,0,4,0.8660254037844387,-0.4999999999999998,-0.72479278722912,0.6889669190756865,0,1,0.1258694744967893,74.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,2
3289,leaderboard,65,0.0,0,292,0,0,12,105,1,-1,0,0,1,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,0.04119086460032626,105.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,5,2
3290,leaderboard,56,2.0,0,1495,1,0,29,66,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,0.048541295193292616,33.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,3
3291,leaderboard,42,2.0,0,519,1,1,19,193,3,-1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,0.12359156265412193,64.33333333333333,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2
3292,leaderboard,35,3.0,0,169,1,0,7,257,2,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,1,0,0.12643689062559277,128.5,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2
3293,leaderboard,32,3.0,0,61,1,0,14,166,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,0.06606851549755302,166.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2
3294,leaderboard,43,3.0,0,27737,1,0,3,164,7,-1,0,0,6,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,1,0,0.2047877385333283,23.428571428571427,1.1666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,2,5
3295,leaderboard,33,3.0,0,303,0,0,16,90,2,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,0,0,0.058329223415152315,45.0,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2
3296,leaderboard,38,3.0,0,1519,0,0,7,330,1,342,1,0,5,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,0.17643095254982624,330.0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3
3297,leaderboard,43,2.0,0,25,1,0,16,353,4,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.10116832198743204,-0.9948693233918952,0,0,0.2121002314200084,88.25,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2,2
3298,leaderboard,49,2.0,1,-1682,1,1,27,92,4,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.72479278722912,0.6889669190756865,0,1,0.10565651200728404,23.0,0.6666666666666666,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,3,0
3299,leaderboard,26,2.0,0,249,0,0,30,457,1,80,1,0,4,0.8660254037844387,-0.4999999999999998,-0.20129852008866114,0.9795299412524943,0,1,0.22822540605716718,457.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2
3300,leaderboard,39,3.0,0,421,0,0,18,1029,1,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822,0,0,0.41802610114192496,1029.0,0.16666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,2
3301,leaderboard,47,1.0,0,1283,1,0,6,479,2,-1,0,0,2,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,1,0,0.21697522667779506,239.5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3
3302,leaderboard,49,3.0,0,330,0,0,6,72,4,-1,0,0,8,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203,1,0,0.09749990515573428,18.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2
3303,leaderboard,55,1.0,0,14,0,0,20,64,1,-1,0,0,6,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,0.024469820554649267,64.0,0.16666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4,2
3304,leaderboard,50,2.0,0,661,1,0,2,88,1,-1,0,0,6,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1,0,0.03425774877650897,88.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,3,2
3305,leaderboard,51,3.0,0,3917,1,0,5,168,1,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,0.06688417618270799,168.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,3
3306,leaderboard,33,2.0,0,4044,1,0,20,132,2,-1,0,0,4,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,0.07545809780340682,66.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,3
3307,leaderboard,31,2.0,0,0,1,0,28,231,2,-1,0,0,5,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,0.1158333017185781,115.5,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1
3308,leaderboard,45,3.0,0,0,1,0,29,100,3,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,0,1,0.08566334079441557,33.333333333333336,0.42857142857142855,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1
3309,leaderboard,32,1.0,0,0,0,0,15,175,4,-1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.10116832198743272,-0.994869323391895,0,0,0.13950643044121552,43.75,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
