LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,PoolArea,SalePrice,HasMiscFeature,HasGarage,TotalPorchSF,TotalBuiltArea,LivingAreaPerc,BuiltAreaRatio,WasRemod,Has2ndFloor,house_age_group,lot_size_category,house_quality_score,house_age,years_since_remod,garage_age,LandSlope_ord,MSZoning_ord,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Street_encoded,Utilities_encoded,Foundation_ord,Heating_ord,Electrical_ord,GarageType_ord,GarageFinish_ord,MiscFeature_ord
7862,2009.0,2009,1218,1218,0,1218,0,2,2,1,4,0,2009.0,2,676,102,0,0,208300.0,0,1,102,2436,0.15492241160010176,2.0,0,0,3,1,3,15.0,15,15.0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
6000,1953.0,1953,936,936,0,936,0,1,2,1,4,0,1974.0,2,576,32,112,0,93000.0,0,1,144,1872,0.156,2.0,0,0,1,1,1,71.0,71,50.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
10200,1940.0,1997,672,672,0,672,0,1,2,1,4,0,1940.0,1,240,0,0,0,108000.0,0,1,0,1344,0.06588235294117648,2.0,1,0,0,2,0,84.0,27,84.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,0.0
10421,1988.0,1988,980,980,734,1714,0,2,3,1,7,1,1988.0,2,496,66,156,0,196500.0,1,1,222,2694,0.16447557815948566,1.5717619603267212,0,1,2,2,3,36.0,36,36.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,1.0
9317,2006.0,2006,1314,1314,0,1314,0,2,3,1,6,1,2006.0,2,440,22,0,0,176432.0,0,1,22,2628,0.14103252119781046,2.0,0,0,3,1,4,18.0,18,18.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
9303,1996.0,1997,872,888,868,1756,1,2,3,1,7,0,1996.0,2,422,122,0,0,204000.0,0,1,122,2628,0.18875631516715038,1.4965831435079726,1,1,2,1,3,28.0,27,28.0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,3,0.0
4388,1930.0,1950,672,840,0,840,0,1,3,1,5,1,0.0,0,0,0,0,0,87000.0,0,1,0,1512,0.19143117593436645,1.8,1,0,0,0,1,94.0,74,2024.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0.0
10289,1965.0,1965,1073,1073,0,1073,1,1,3,1,6,0,1965.0,2,515,0,0,0,156000.0,0,1,0,2146,0.1042861308193216,2.0,0,0,1,2,1,59.0,59,59.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
7917,1976.0,1976,1143,1113,0,1113,1,1,3,1,6,1,1987.0,1,504,30,0,0,148000.0,0,1,30,2256,0.14058355437665782,2.026954177897574,0,0,1,1,1,48.0,48,37.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
6240,1928.0,1950,1042,1042,534,1576,0,1,3,1,8,1,1928.0,1,225,0,0,0,149000.0,0,1,0,2618,0.25256410256410255,1.6611675126903553,1,1,0,1,1,96.0,74,96.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
8800,1963.0,1963,936,1054,0,1054,1,1,3,1,6,0,1963.0,2,480,0,0,0,137500.0,0,1,0,1990,0.11977272727272727,1.8880455407969639,0,0,1,1,1,61.0,61,61.0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
8248,1918.0,1950,686,686,564,1250,0,1,3,1,7,0,1955.0,1,280,0,96,0,116000.0,0,1,96,1936,0.15155189136760427,1.5488,1,1,0,1,0,106.0,74,69.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,3,2,1,0.0
3182,2005.0,2006,1346,1504,0,1504,0,2,2,1,7,1,2005.0,2,437,20,0,0,191000.0,0,1,20,2850,0.4726587052168448,1.8949468085106382,1,0,3,0,4,19.0,18,19.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
14536,2002.0,2003,1616,1629,0,1629,1,2,3,1,9,1,2002.0,3,808,252,0,0,270000.0,0,1,252,3245,0.11206659328563566,1.9920196439533455,1,0,3,2,4,22.0,21,22.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,3,0.0
7226,2003.0,2003,798,798,842,1640,0,2,3,1,6,0,2003.0,2,595,45,0,0,183000.0,0,1,45,2438,0.22695820647661225,1.4865853658536585,0,1,3,1,3,21.0,21,21.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
4224,1976.0,1976,1142,1142,0,1142,1,1,3,1,6,1,1976.0,2,528,90,0,0,134000.0,0,1,90,2284,0.2703598484848485,2.0,0,0,1,0,2,48.0,48,48.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
8993,2007.0,2007,1302,1302,0,1302,0,2,3,1,6,0,2007.0,2,436,22,0,0,176485.0,0,1,22,2604,0.14477927276770822,2.0,0,0,3,1,3,17.0,17,17.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
6600,1982.0,2008,816,816,0,816,0,1,3,1,5,1,1982.0,1,264,0,0,0,130500.0,0,1,0,1632,0.12363636363636364,2.0,1,0,2,1,1,42.0,16,42.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
8500,1919.0,2005,793,997,520,1517,0,2,3,1,7,0,0.0,0,0,0,144,0,115000.0,0,1,144,2310,0.17847058823529413,1.5227422544495715,1,1,0,1,1,105.0,19,2024.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,3,1,0,0,0.0
5900,1923.0,1958,440,869,0,869,0,1,2,1,4,0,0.0,0,0,0,0,0,85500.0,0,1,0,1309,0.14728813559322035,1.5063291139240507,1,0,0,1,0,101.0,66,2024.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,2,0,0,0.0
9920,1969.0,1969,971,971,0,971,0,1,3,1,5,1,1969.0,1,300,0,0,0,128500.0,0,1,0,1942,0.09788306451612903,2.0,0,0,1,1,1,55.0,55,55.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
7837,1993.0,1994,799,799,772,1571,0,2,3,1,7,1,1993.0,2,380,40,0,0,178000.0,0,1,40,2370,0.20045935944876866,1.5085932527052832,1,1,2,1,4,31.0,30,31.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
11310,1954.0,1954,1367,1375,0,1375,0,1,2,1,5,1,1954.0,2,451,30,0,0,140000.0,0,1,30,2742,0.12157382847038019,1.9941818181818183,0,0,1,2,2,70.0,70,70.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,1,0.0
7064,1977.0,1977,980,980,0,980,0,1,3,1,6,0,1986.0,2,484,0,0,0,135000.0,0,1,0,1960,0.13873159682899208,2.0,0,0,1,1,1,47.0,47,38.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
21286,1948.0,1950,720,720,551,1271,0,2,4,1,7,1,1948.0,1,312,0,108,0,135000.0,0,1,108,1991,0.059710607911303205,1.5664830841856805,1,1,0,3,2,76.0,74,76.0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
8200,2003.0,2004,847,847,1081,1928,0,2,4,1,8,1,2003.0,2,434,48,0,0,219500.0,0,1,48,2775,0.23512195121951218,1.4393153526970954,1,1,3,1,4,21.0,20,21.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,3,0.0
8414,1963.0,2003,1059,1068,0,1068,0,1,3,1,6,0,1963.0,1,264,0,0,0,154500.0,0,1,0,2127,0.12693130496791064,1.9915730337078652,1,0,1,1,0,61.0,21,61.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
5400,1954.0,2000,833,833,0,833,0,1,2,1,4,0,1955.0,1,326,0,0,0,117000.0,0,1,0,1666,0.15425925925925926,2.0,1,0,1,1,0,70.0,24,69.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
14587,2008.0,2008,1498,1506,0,1506,0,2,2,1,6,1,2008.0,2,592,174,0,0,264132.0,0,1,174,3004,0.10324261328580242,1.99468791500664,0,0,3,2,4,16.0,16,16.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
9858,1968.0,1968,864,874,0,874,1,1,3,1,5,0,1968.0,1,288,0,0,0,130000.0,1,1,0,1738,0.08865895719212823,1.988558352402746,0,0,1,1,0,56.0,56,56.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,1.0
22420,1918.0,1950,1370,1370,1254,2624,1,2,4,1,10,1,1918.0,3,864,0,0,0,239000.0,0,1,0,3994,0.11703835860838536,1.5221036585365855,1,1,0,3,3,106.0,74,106.0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,2,2,1,0.0
1477,1970.0,1970,630,630,0,630,1,1,1,1,3,0,1970.0,1,286,0,0,0,80000.0,0,1,0,1260,0.4265402843601896,2.0,0,0,1,0,0,54.0,54,54.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
9750,1969.0,1969,1054,1054,0,1054,1,1,3,1,6,0,1969.0,2,460,0,0,0,151000.0,0,1,0,2108,0.10810256410256411,2.0,0,0,1,1,1,55.0,55,55.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
9600,1924.0,1950,572,572,524,1096,0,1,2,1,5,0,0.0,0,0,8,128,0,79000.0,0,1,136,1668,0.11416666666666667,1.5218978102189782,1,1,0,1,0,100.0,74,2024.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.0
9000,1880.0,1991,636,1089,661,1750,0,1,3,1,8,0,1937.0,1,240,0,293,0,124000.0,0,1,293,2386,0.19444444444444445,1.3634285714285714,1,1,0,1,0,144.0,33,87.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0.0
10400,1970.0,1970,1304,1682,0,1682,0,2,3,1,7,1,1970.0,2,530,0,0,0,174000.0,0,1,0,2986,0.16173076923076923,1.775267538644471,0,0,1,2,3,54.0,54,54.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,1,0.0
8872,1965.0,2008,912,912,0,912,1,1,2,1,5,0,1992.0,2,576,240,0,0,147000.0,0,1,240,1824,0.10279531109107304,2.0,1,0,1,1,1,59.0,16,32.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
13907,1940.0,1969,996,996,0,996,1,1,3,1,6,1,0.0,0,0,0,0,0,108000.0,0,1,0,1992,0.07161860933342921,2.0,1,0,0,2,1,84.0,55,2024.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,0,0,0.0
6180,1926.0,1950,960,986,0,986,0,1,2,1,5,1,1926.0,1,180,128,0,0,102000.0,0,1,128,1946,0.15954692556634303,1.973630831643002,1,0,0,1,1,98.0,74,98.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
9286,1977.0,1989,1268,1268,0,1268,0,1,3,1,5,0,1978.0,1,252,0,0,0,143500.0,0,1,0,2536,0.1365496446263192,2.0,1,0,1,1,0,47.0,35,46.0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
11029,1958.0,2002,1184,1414,0,1414,1,1,3,1,6,1,1990.0,2,601,51,0,0,176500.0,0,1,51,2598,0.12820745307824827,1.8373408769448374,1,0,1,2,2,66.0,22,34.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,1,0.0
10355,1967.0,1967,1214,1214,0,1214,0,2,3,1,5,1,1967.0,1,318,111,0,0,143000.0,0,1,111,2428,0.11723804925156929,2.0,0,0,1,2,2,57.0,57,57.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
9900,1968.0,1968,832,1098,880,1978,0,2,4,1,9,1,1968.0,2,486,43,0,0,176000.0,0,1,43,2810,0.1997979797979798,1.4206268958543984,0,1,1,1,3,56.0,56,56.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
13450,2002.0,2002,916,920,941,1861,1,2,3,1,8,0,2002.0,2,492,91,0,0,200000.0,0,1,91,2777,0.138364312267658,1.492208490059108,0,1,3,2,3,22.0,22,22.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,2,0.0
9828,1995.0,1995,1128,1142,878,2020,0,2,3,1,8,1,1995.0,2,466,155,0,0,,0,1,155,3148,0.20553520553520555,1.5584158415841585,0,1,2,1,4,29.0,29,29.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10206,1952.0,1952,0,944,0,944,0,1,2,1,4,0,1956.0,2,528,0,0,0,,0,1,0,944,0.09249461101312953,1.0,0,0,1,2,1,72.0,72,68.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,2,1,0.0
11796,2004.0,2005,847,847,1112,1959,0,2,4,1,8,1,2004.0,2,434,48,0,0,,0,1,48,2806,0.16607324516785352,1.4323634507401735,1,1,3,2,4,20.0,19,20.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,4,3,0.0
6000,1926.0,2004,884,904,0,904,0,1,2,1,4,0,1926.0,1,180,0,105,0,,0,1,105,1788,0.15066666666666667,1.9778761061946903,1,0,0,1,0,98.0,20,98.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,0.0
11367,2002.0,2002,1065,1091,898,1989,1,2,3,1,7,1,2002.0,2,586,60,0,0,,0,1,60,3054,0.1749802058590657,1.5354449472096532,0,1,3,2,4,22.0,22,22.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
6000,1921.0,1950,616,616,0,616,0,1,2,1,4,0,1921.0,1,205,0,129,0,,0,1,129,1232,0.10266666666666667,2.0,1,0,0,1,0,103.0,74,103.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
12400,1958.0,1998,1215,1215,0,1215,0,1,3,1,6,0,1958.0,1,297,0,0,0,,0,1,0,2430,0.09798387096774193,2.0,1,0,1,2,0,66.0,26,66.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,2,5,1,0.0
14230,2007.0,2007,1566,1600,0,1600,0,2,3,1,7,1,2007.0,3,890,56,0,0,,0,1,56,3166,0.11243851018973998,1.97875,0,0,3,2,4,17.0,17,17.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10656,2006.0,2007,1638,1646,0,1646,0,2,3,1,6,1,2007.0,3,870,80,0,0,,0,1,80,3284,0.15446696696696696,1.9951397326852978,1,0,3,2,4,18.0,17,17.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
2645,1999.0,2000,776,764,677,1441,0,2,2,1,5,0,1999.0,2,492,0,0,0,,0,1,0,2217,0.5448015122873346,1.5385149201943096,1,1,2,0,3,25.0,24,25.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,2,1,0.0
2217,1970.0,1970,546,546,546,1092,0,1,3,1,6,0,1970.0,1,286,0,0,0,,0,1,0,1638,0.4925575101488498,1.5,0,1,1,0,0,54.0,54,54.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,0.0
6780,1935.0,1982,520,520,0,754,1,1,2,1,5,0,0.0,0,0,0,0,0,,0,1,0,1040,0.1112094395280236,1.3793103448275863,1,0,0,1,0,89.0,42,2024.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,0,0,0.0
6563,1985.0,1985,1742,1742,0,1742,1,2,2,1,5,1,1985.0,2,564,28,234,0,,0,1,262,3484,0.2654273960079232,2.0,0,0,2,1,3,39.0,39,39.0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
8544,1950.0,1950,0,1040,0,1040,0,2,2,2,6,0,1949.0,2,400,0,0,0,,0,1,0,1040,0.12172284644194757,1.0,0,0,0,1,2,74.0,74,75.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,1,2,1,0.0
6762,2007.0,2007,1208,1208,0,1208,1,2,2,1,6,0,2007.0,2,628,54,0,0,,0,1,54,2416,0.17864537119195503,2.0,0,0,3,1,3,17.0,17,17.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
7100,1957.0,1957,816,816,0,816,1,1,2,1,5,0,1957.0,1,308,0,0,0,,0,1,0,1632,0.11492957746478873,2.0,0,0,1,1,0,67.0,67,67.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,2,2,1,0.0
11952,1977.0,1977,808,1161,808,1969,0,2,3,1,8,1,1977.0,2,534,0,0,0,,0,1,0,2777,0.16474230254350736,1.410360589131539,0,1,1,2,3,47.0,47,47.0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,4,3,5,2,0.0
16669,1981.0,1981,1686,1707,0,1707,0,2,2,1,6,1,1981.0,2,511,64,0,0,,0,1,64,3393,0.102405663207151,1.9876977152899824,0,0,2,3,3,43.0,43,43.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
12803,2002.0,2002,1494,1494,0,1494,1,2,3,1,6,1,2002.0,2,530,36,0,0,,0,1,36,2988,0.11669140045301882,2.0,0,0,3,2,4,22.0,22,22.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
35133,1963.0,1963,1572,1572,0,1572,1,1,3,1,5,2,1963.0,3,995,263,0,0,,0,1,263,3144,0.04474425753565024,2.0,0,0,1,3,2,61.0,61,61.0,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,3,6,2,0.0
8250,1964.0,1964,1092,1092,0,1092,1,1,3,1,6,0,1964.0,2,504,0,0,0,,0,1,0,2184,0.13236363636363635,2.0,0,0,1,1,1,60.0,60,60.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
8400,1966.0,1966,814,913,0,913,1,1,3,1,6,0,1990.0,1,240,0,252,0,,0,1,252,1727,0.10869047619047618,1.891566265060241,0,0,1,1,0,58.0,58,34.0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
10839,1997.0,1998,926,926,678,1604,0,2,3,1,7,1,1997.0,2,470,36,0,0,,0,1,36,2530,0.14798413137743335,1.5773067331670823,1,1,2,2,4,27.0,26,27.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
8029,2005.0,2005,728,728,728,1456,0,2,3,1,8,0,2005.0,2,400,24,0,0,,0,1,24,2184,0.18134263295553618,1.5,0,1,3,1,3,19.0,19,19.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
2887,1996.0,1997,1291,1291,0,1291,1,1,2,1,6,1,1996.0,2,431,0,0,0,,0,1,0,2582,0.4471770003463803,2.0,1,0,2,0,3,28.0,27,28.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,1,0.0
8294,1971.0,1971,858,872,0,872,0,1,3,1,5,0,1974.0,4,480,0,0,0,,0,1,0,1730,0.10513624306727755,1.9839449541284404,0,0,1,1,1,53.0,53,50.0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
14803,2007.0,2008,2078,2084,0,2084,1,2,2,1,7,1,2007.0,3,1220,45,0,0,,0,1,45,4162,0.14078227386340605,1.9971209213051824,1,0,3,2,4,17.0,16,17.0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,3,0.0
10728,2006.0,2006,1095,1095,844,1939,0,2,3,1,8,1,2006.0,3,1053,51,0,0,,0,1,51,3034,0.18074198359433258,1.5647240845796802,0,1,3,2,4,18.0,18,18.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
8450,2004.0,2004,1436,1436,0,1436,1,2,3,1,8,0,2004.0,2,484,98,0,0,,0,1,98,2872,0.16994082840236685,2.0,0,0,3,1,3,20.0,20,20.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,1,0.0
10452,1953.0,1953,1094,1094,0,1094,0,1,3,1,5,2,1953.0,2,495,0,0,0,,0,1,0,2188,0.1046689628779181,2.0,0,0,1,2,2,71.0,71,71.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,2,0.0
10206,2007.0,2007,1563,1563,0,1563,0,2,3,1,6,1,2007.0,3,758,99,0,0,,0,1,99,3126,0.15314520870076426,2.0,0,0,3,2,4,17.0,17,17.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
8400,2004.0,2005,1473,1484,0,1484,1,2,3,1,7,0,2004.0,2,606,35,0,0,,0,1,35,2957,0.17666666666666667,1.9925876010781671,1,0,3,1,3,20.0,19,20.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
10970,1978.0,1978,940,1026,0,1026,1,1,3,1,5,0,1981.0,2,576,0,34,0,,0,1,34,1966,0.0935278030993619,1.9161793372319689,0,0,1,2,1,46.0,46,43.0,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
5820,1955.0,2005,1162,1163,0,1163,1,1,3,1,6,0,1955.0,1,220,98,0,0,,0,1,98,2325,0.1998281786941581,1.999140154772141,1,0,1,1,0,69.0,19,69.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,1,0.0
7136,1946.0,1950,979,979,979,1958,0,2,4,2,8,0,1946.0,2,492,0,0,0,,0,1,0,2937,0.2743834080717489,1.5,1,1,0,1,2,78.0,74,78.0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,1,5,1,0.0
9375,2003.0,2004,1053,1053,939,1992,0,2,3,1,9,1,2003.0,2,648,45,0,0,,0,1,45,3045,0.21248,1.5286144578313252,1,1,3,1,4,21.0,20,21.0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,4,3,5,2,0.0
16259,2006.0,2006,1249,1249,1347,2596,0,3,4,1,9,0,2006.0,3,840,154,0,0,,0,1,154,3845,0.15966541607724952,1.481124807395994,0,1,3,3,3,18.0,18,18.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
7861,2002.0,2003,783,807,702,1509,1,2,3,1,7,1,2002.0,2,393,75,0,0,,0,1,75,2292,0.19196031039307976,1.5188866799204772,1,1,3,1,4,22.0,21,22.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
9600,1969.0,1969,1164,1164,0,1164,0,1,3,1,6,0,1969.0,2,528,0,0,0,,0,1,0,2328,0.12125,2.0,0,0,1,1,1,55.0,55,55.0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,4,3,5,1,0.0
11275,1967.0,2007,710,1898,1080,2978,0,2,5,1,11,1,1961.0,2,564,0,0,0,,0,1,0,3688,0.2641241685144124,1.2384150436534587,1,1,1,2,3,57.0,17,63.0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,4,3,4,3,0.0
16692,1978.0,1978,1392,1392,1392,2784,1,3,5,1,12,2,1978.0,2,564,112,0,519,,1,1,112,4176,0.1667864845434939,1.5,0,1,1,3,3,46.0,46,46.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,5,2,3.0
11787,1996.0,1997,1379,1383,1015,2398,1,2,3,1,8,1,1996.0,3,834,60,0,0,,0,1,60,3777,0.20344447272418767,1.5750625521267723,1,1,2,2,4,28.0,27,28.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,3,0.0
10800,1885.0,1995,641,1047,0,1047,0,1,2,1,6,0,1954.0,1,273,0,0,0,,1,1,0,1688,0.09694444444444444,1.612225405921681,1,0,0,2,0,139.0,29,70.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,3,2,1,1.0
9450,1954.0,1954,894,894,0,894,0,1,3,1,5,0,1999.0,2,400,0,0,0,,0,1,0,1788,0.0946031746031746,2.0,0,0,1,1,1,70.0,70,25.0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,4,3,2,1,0.0
13132,1914.0,1950,747,892,892,1784,0,1,4,1,9,0,1914.0,1,180,40,0,0,,0,1,40,2531,0.13585135546756016,1.4187219730941705,1,1,0,2,0,110.0,74,110.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,1,2,1,0.0
11414,1910.0,1993,728,1136,883,2019,0,1,3,1,8,0,1997.0,2,532,135,0,0,,0,1,135,2747,0.1768880322411074,1.3605745418524022,1,1,0,2,1,114.0,31,27.0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,3,2,1,0.0
8749,2002.0,2002,1459,1459,0,1459,0,2,3,1,6,1,2002.0,2,527,39,0,0,,0,1,39,2918,0.16676191564750256,2.0,0,0,3,1,4,22.0,22,22.0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,4,3,5,2,0.0
