Split,Id,LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,OpenPorchSF,EnclosedPorch,PoolArea,MiscFeature,SalePrice,mszoning_num,HasMiscFeature,HouseStyle_num,st_grvl_pave,ut_allpub_nosewa,land_slope_ord,roof_style_num,foundation_num,heating_num,electrical_num,central_air_num,garage_num,garage_finish_num,paveddrive_num
labeled,390,10267,1918.0,2000,816,838,0,838,1,1,2,1,5,0,1961.0,1,275,0,112,0,0,130000.0,3.0,0,1.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,3,0.0
labeled,391,8121,2000.0,2000,953,953,711,1664,0,2,3,1,7,1,2000.0,2,460,40,0,0,0,172400.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,392,13526,1965.0,1965,935,935,0,935,1,1,3,1,5,0,1965.0,1,288,0,0,0,0,137000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,393,7350,1951.0,1951,952,952,0,952,1,1,2,1,4,0,1988.0,2,840,0,0,0,0,139000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,394,9967,2000.0,2000,384,774,656,1430,0,2,3,1,8,1,2000.0,2,400,0,0,0,0,170000.0,3.0,0,4.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,2,1.0
labeled,395,11075,1969.0,1969,784,1168,800,1968,0,2,4,1,7,1,1969.0,2,530,189,0,0,1,172000.0,3.0,1,5.0,1,1,1,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,396,11333,1976.0,1976,1029,1062,0,1062,1,1,3,1,5,2,1976.0,2,539,0,0,0,0,146800.0,3.0,0,4.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,397,159000,1958.0,2006,1444,1444,700,2144,0,2,4,1,7,2,1958.0,2,389,98,0,0,1,277000.0,3.0,1,2.0,1,1,2,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,398,7596,1952.0,1952,960,960,1000,1960,0,2,4,2,10,0,1952.0,2,400,0,0,0,0,124500.0,2.0,0,5.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,0.0
labeled,399,14331,2002.0,2002,1800,1800,0,1800,1,2,3,1,7,1,2002.0,3,765,78,0,0,0,312500.0,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,400,10625,2005.0,2005,1026,1026,932,1958,0,2,3,1,9,1,2005.0,3,936,210,0,0,0,250000.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,401,5389,1995.0,1996,1595,1616,0,1616,1,2,2,1,5,1,1995.0,2,608,152,0,0,0,236500.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,402,13568,1995.0,1995,990,990,0,990,0,1,3,1,5,0,1996.0,2,576,0,0,0,0,156000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
labeled,403,7420,1939.0,1950,991,1077,0,1077,1,1,2,2,5,2,1939.0,1,205,4,0,0,0,118000.0,3.0,0,1.5,1,1,0,2.0,1.0,3.0,3.0,1,3.0,2,1.0
labeled,404,7200,1972.0,1972,894,894,0,894,0,1,2,1,6,0,1985.0,2,600,0,0,0,0,123000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,2,1.0
labeled,405,9320,1959.0,1959,950,1225,0,1225,1,1,3,1,6,0,0.0,0,0,0,0,0,1,128950.0,3.0,1,1.0,1,1,0,2.0,2.0,3.0,3.0,1,0.0,0,1.0
labeled,406,2665,1976.0,1976,264,616,688,1304,0,1,3,1,4,1,1976.0,1,336,24,0,0,0,115000.0,2.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,407,6292,1930.0,1950,768,790,0,790,0,1,2,1,4,0,1925.0,1,160,141,0,0,0,91000.0,3.0,0,1.0,1,1,0,2.0,1.0,3.0,3.0,0,2.0,1,1.0
labeled,408,4251,2006.0,2007,625,625,625,1250,0,2,2,1,5,0,2006.0,2,528,54,0,0,0,164700.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,2,1.0
labeled,409,2160,1999.0,2000,600,624,628,1252,1,2,2,1,4,0,1999.0,2,462,48,0,0,0,160000.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,410,6120,1925.0,1950,768,1015,0,1015,0,1,3,1,6,0,1925.0,1,450,0,112,0,1,88000.0,2.0,1,1.0,1,1,0,2.0,1.0,3.0,3.0,0,2.0,1,1.0
labeled,411,8400,1957.0,1957,1478,1478,0,1478,1,1,3,1,6,2,1957.0,2,442,0,0,0,0,156500.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,412,10140,1974.0,1974,1064,1350,0,1350,0,2,3,1,7,1,1974.0,2,478,0,0,0,0,165000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,413,5700,1926.0,1950,572,572,539,1111,0,1,2,1,5,1,1982.0,1,288,0,176,0,0,116900.0,2.0,0,2.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,414,9200,1965.0,1965,1136,1136,0,1136,1,1,3,1,5,1,1965.0,1,384,0,0,0,0,140000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,415,9742,2002.0,2002,1777,1795,0,1795,0,2,3,1,7,1,2002.0,2,534,159,0,0,0,230000.0,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,416,6930,1958.0,1958,1062,1352,0,1352,0,1,3,1,6,0,1958.0,1,288,0,294,0,0,130000.0,3.0,0,4.0,1,1,0,3.0,2.0,3.0,1.0,1,4.0,1,1.0
labeled,417,6130,1924.0,1950,784,784,0,784,1,1,2,1,5,0,0.0,0,0,0,116,0,0,109500.0,2.0,0,1.5,1,1,0,2.0,1.0,3.0,3.0,1,0.0,0,1.0
labeled,418,7917,1999.0,2000,953,953,694,1647,0,2,3,1,7,1,1999.0,2,460,40,0,0,0,175000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,419,10356,1975.0,1975,969,969,0,969,0,1,3,1,5,0,1975.0,2,440,0,0,0,0,122000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,420,11426,2003.0,2003,1362,1362,720,2082,0,2,3,1,6,0,2003.0,2,484,238,0,0,0,200000.0,2.0,0,2.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,0.0
labeled,421,6858,1915.0,1950,806,841,806,1647,1,1,4,1,6,0,1920.0,1,216,66,136,0,0,128000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,1.0,0,2.0,1,1.0
labeled,422,1936,1970.0,1970,630,630,0,630,1,1,1,1,3,0,0.0,0,0,0,0,0,0,84500.0,2.0,0,3.0,1,1,0,2.0,2.0,3.0,3.0,1,0.0,0,1.0
labeled,423,9900,1940.0,1950,778,944,545,1489,0,2,3,1,7,1,1940.0,1,240,0,0,0,0,139500.0,3.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,424,12886,1963.0,1999,520,1464,0,1464,0,2,3,1,6,1,1997.0,2,480,0,0,0,0,175000.0,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,425,8544,1950.0,1950,0,1040,0,1040,0,2,2,2,6,0,1987.0,2,400,0,0,0,0,92900.0,3.0,0,1.0,1,1,0,2.0,0.0,0.5,2.0,0,2.0,1,1.0
labeled,426,6000,1948.0,2002,649,679,504,1183,0,1,2,1,6,0,1981.0,1,308,176,0,0,0,120000.0,2.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,427,8462,1994.0,1994,928,936,785,1721,0,2,3,1,7,0,1994.0,2,471,87,0,0,0,201000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,428,8400,1920.0,1950,290,438,0,438,0,1,1,1,3,0,1930.0,1,246,0,0,0,0,60000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,1.0,0,2.0,1,0.0
labeled,429,3182,2004.0,2005,600,600,600,1200,0,2,2,1,4,0,2004.0,2,480,172,0,0,0,151000.0,3.2,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,2,1.0
labeled,430,3600,1910.0,1993,684,684,684,1368,0,1,3,1,7,0,1930.0,1,216,158,0,0,0,114504.0,2.0,0,5.0,1,1,0,2.0,2.0,3.0,2.0,0,2.0,1,0.0
labeled,431,12095,1964.0,1964,1127,1445,0,1445,0,1,3,1,7,1,1964.0,2,645,0,0,0,0,158000.0,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,432,9156,1968.0,1968,1489,1489,0,1489,0,2,3,1,7,1,1968.0,2,462,0,0,0,0,185750.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,433,3950,1926.0,2004,818,818,406,1224,0,1,3,1,5,0,1926.0,1,210,0,116,0,0,115000.0,2.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,0.0
labeled,434,7930,1969.0,2005,1026,1026,0,1026,1,1,3,1,5,0,1969.0,2,440,48,0,0,0,156000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,2,1.0
labeled,435,11250,1977.0,1977,1208,1208,0,1208,1,1,3,1,6,1,1977.0,2,546,42,0,0,0,165000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,436,8520,1928.0,2003,624,720,0,720,0,1,2,1,5,0,2005.0,2,484,0,0,0,0,105900.0,2.0,0,1.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,437,8530,1995.0,1996,384,804,670,1474,0,2,3,1,7,1,1995.0,2,400,72,0,0,1,168500.0,3.0,1,4.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,438,8000,1948.0,2002,972,972,0,972,1,1,2,1,5,1,1948.0,1,240,0,0,0,0,132000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,439,11096,2006.0,2006,1656,1656,0,1656,0,2,3,1,7,0,2006.0,3,826,146,0,0,0,249700.0,3.2,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,440,5000,1947.0,1950,1004,1004,660,1664,0,2,3,1,7,2,1950.0,2,420,24,36,0,0,159000.0,2.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,441,6762,2006.0,2006,1187,1208,0,1208,1,2,2,1,6,0,2006.0,2,632,61,0,0,0,206000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,442,10880,1950.0,1950,1164,1164,0,1164,1,1,3,1,5,0,1950.0,1,240,48,0,0,0,125000.0,3.0,0,1.0,1,1,0,2.0,2.0,2.0,3.0,0,2.0,1,1.0
labeled,443,10400,1972.0,1972,732,1012,778,1790,1,1,4,1,8,1,1972.0,2,484,0,0,0,0,165150.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,444,21930,2005.0,2005,732,734,1104,1838,0,2,4,1,7,1,2005.0,2,372,40,0,0,0,192140.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,445,9600,1950.0,1950,1032,1032,220,1252,0,1,3,1,6,0,1950.0,1,288,0,96,0,0,119000.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,2.0,1,3.0,1,1.0
labeled,446,4224,1976.0,1976,1040,1060,0,1060,1,1,3,1,6,1,1976.0,2,572,110,0,0,0,129900.0,2.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
labeled,447,2522,2004.0,2006,970,970,739,1709,0,2,3,1,7,0,2004.0,2,380,40,0,0,0,130000.0,2.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,448,13650,1958.0,1958,1052,1252,668,1920,1,2,4,1,8,1,1958.0,2,451,0,0,0,0,172500.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,449,10552,1959.0,1959,1398,1700,0,1700,0,1,4,1,6,1,1959.0,2,447,38,0,0,0,165500.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,450,8960,1927.0,1950,1008,1028,0,1028,0,1,2,1,5,1,1927.0,2,360,0,130,0,0,115000.0,2.0,0,1.0,1,1,0,2.0,2.0,3.0,2.0,1,2.0,1,1.0
labeled,451,12444,2008.0,2008,1932,1932,0,1932,1,2,2,1,7,1,2008.0,3,774,66,0,0,0,394617.0,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,452,8400,1939.0,1997,720,1052,720,2192,0,2,4,1,8,1,1939.0,1,240,24,0,0,0,179500.0,3.0,0,5.0,1,1,1,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,453,9760,1964.0,1964,780,798,813,1611,1,1,4,1,7,0,1964.0,2,442,128,0,0,0,167900.0,3.0,0,5.0,1,1,1,2.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,454,10125,1977.0,1977,0,1302,432,1734,0,2,4,2,8,0,1977.0,2,539,0,0,0,0,126000.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,455,10200,1954.0,2003,1086,1086,0,1086,1,1,3,1,6,0,1989.0,2,490,0,0,0,0,144900.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,456,8314,1982.0,1982,816,816,0,816,0,1,2,1,5,0,1982.0,1,264,0,0,0,0,124500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,457,12354,1920.0,2000,684,684,512,1196,0,1,3,1,7,0,2005.0,2,528,46,0,0,1,110000.0,3.0,1,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,458,9000,1937.0,1950,780,780,595,1375,0,1,3,1,6,1,1979.0,1,544,162,0,0,0,141000.0,2.0,0,2.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,0.5
labeled,459,5001,2007.0,2008,1314,1314,0,1314,1,2,2,1,6,1,2008.0,2,626,62,0,0,0,230000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,460,11500,1957.0,1957,0,845,0,845,0,1,3,1,5,0,1957.0,1,290,0,0,0,0,84000.0,3.0,0,1.0,1,1,0,2.0,0.0,3.0,3.0,0,2.0,1,0.0
labeled,461,2522,2004.0,2004,970,970,739,1709,0,2,3,1,7,0,2004.0,2,380,40,0,0,0,130000.0,2.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,462,9340,1941.0,1950,672,672,0,672,1,1,2,1,4,0,1941.0,1,234,113,0,0,0,113000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,1,0.0
labeled,463,7244,1970.0,1970,768,768,0,768,1,1,2,1,5,0,1987.0,2,624,0,0,0,0,129500.0,3.0,0,3.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,464,3316,2005.0,2005,1247,1247,0,1247,1,1,1,1,4,1,2005.0,2,550,84,0,0,0,197000.0,3.2,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,465,7750,2000.0,2000,384,774,656,1430,0,2,3,1,7,1,2000.0,2,400,0,0,0,0,180000.0,3.0,0,4.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,466,11250,1957.0,1989,1104,1104,684,1788,1,1,5,1,8,2,1957.0,1,304,0,0,0,0,161500.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,2.0,1,3.0,1,1.0
labeled,467,3378,1946.0,1992,651,707,682,1389,0,1,3,1,6,2,1947.0,1,240,0,126,0,0,135000.0,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,0.5
labeled,468,1680,1972.0,1972,483,483,504,987,0,1,2,1,5,1,1972.0,1,288,0,0,0,0,94500.0,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,469,10859,1994.0,1995,1097,1097,0,1097,0,1,3,1,6,0,1995.0,2,672,64,0,0,0,145000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
labeled,470,12274,2008.0,2008,1417,1428,0,1428,0,2,3,1,6,0,2008.0,2,554,60,0,0,0,227680.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,471,5604,1925.0,1950,864,864,0,864,1,1,2,1,5,0,0.0,0,0,0,96,0,0,98000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,2.0,0,0.0,0,1.0
labeled,472,12085,2007.0,2007,1734,1734,0,1734,1,2,3,1,7,1,2007.0,3,928,0,0,0,0,318000.0,3.0,0,1.0,1,1,0,3.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,473,7018,1979.0,1979,0,1120,1120,2240,0,2,6,2,12,0,1979.0,2,528,0,0,0,0,142953.0,3.0,0,5.0,1,1,0,2.0,0.0,3.0,3.0,1,2.0,1,1.0
labeled,474,7024,2005.0,2005,1132,1132,0,1132,1,1,2,1,5,0,2005.0,2,451,64,0,0,0,176000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,475,10150,1958.0,1958,912,912,0,912,0,1,2,1,5,0,1958.0,1,275,0,0,0,0,114500.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,2.0,1,3.0,2,1.0
labeled,476,9750,2000.0,2001,1630,1630,0,1630,0,2,3,1,6,1,2000.0,2,451,234,0,0,0,213000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
labeled,477,4435,2003.0,2003,848,848,0,848,1,1,1,1,3,0,2003.0,2,420,0,0,0,0,136500.0,2.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,478,6292,1928.0,1950,861,877,600,1477,0,2,3,1,6,1,1928.0,1,216,50,0,0,0,145000.0,3.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,479,8750,1996.0,1996,880,909,807,1716,0,2,2,1,7,1,1996.0,2,512,120,0,0,0,191000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,480,10140,1976.0,1976,832,832,832,1664,0,2,4,1,8,1,1976.0,2,528,28,0,0,0,162900.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,481,10896,1914.0,1995,1440,1440,1440,3395,0,2,8,2,14,0,0.0,0,0,110,0,0,0,200000.0,1.0,0,5.0,1,1,0,3.0,2.0,3.0,2.0,1,0.0,0,0.0
labeled,482,8924,1998.0,1999,880,880,844,1724,0,2,3,1,8,0,1998.0,2,527,155,0,0,0,188000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,483,11287,1989.0,1989,807,1175,807,1982,0,2,3,1,7,1,1989.0,2,575,84,0,0,0,228500.0,3.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,484,9548,2003.0,2003,941,941,888,1829,1,2,3,1,7,1,2003.0,2,613,39,0,0,0,237000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,485,10721,1959.0,1959,1252,1252,0,1252,0,1,3,1,7,0,1960.0,2,528,39,0,0,0,142000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,486,7200,1940.0,1992,788,804,0,804,1,1,2,1,4,2,1940.0,1,240,0,154,0,0,119000.0,2.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,487,11235,1963.0,1979,1051,1382,0,1382,0,1,3,1,6,1,1974.0,2,459,82,0,0,0,148000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,488,7227,1954.0,1954,832,832,0,832,0,1,2,1,4,0,1962.0,2,528,0,0,0,0,105500.0,3.0,0,1.5,1,1,1,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,489,8816,1971.0,1971,1010,1052,0,1052,1,1,3,1,6,0,1971.0,2,440,0,0,0,0,155000.0,3.0,0,4.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,490,1680,1971.0,1971,630,630,672,1302,0,2,3,1,6,0,1991.0,1,280,0,0,0,0,112000.0,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,491,5400,1926.0,2004,1149,1149,467,1616,0,2,3,1,5,0,1926.0,1,216,0,183,0,0,152000.0,2.0,0,1.0,1,1,0,2.0,1.0,3.0,2.0,1,2.0,1,1.0
labeled,492,2268,2003.0,2004,764,764,862,1626,0,2,2,1,6,0,2003.0,2,474,27,0,0,0,173000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,2,1.0
labeled,493,11767,1946.0,1995,768,768,432,1200,0,1,3,1,6,0,1946.0,1,240,0,0,0,0,130500.0,3.0,0,2.0,1,1,0,2.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,494,12155,1925.0,1950,672,810,672,1482,0,2,4,1,7,0,1934.0,1,400,0,254,0,0,140000.0,1.0,0,5.0,1,1,0,2.0,1.0,3.0,3.0,0,2.0,1,0.5
labeled,495,6600,1982.0,2003,816,816,0,816,1,1,2,1,4,0,1985.0,2,816,0,0,0,0,138000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,3,1.0
labeled,496,9950,1995.0,1995,1203,1214,1306,2520,0,2,4,1,9,1,1995.0,3,721,114,0,0,0,290000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,497,8532,1954.0,1990,1297,1297,0,1297,0,1,3,1,5,1,1954.0,2,498,0,0,0,0,153000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,498,6000,1936.0,1950,672,757,567,1324,0,1,3,1,6,0,1936.0,1,240,0,0,0,0,128000.0,2.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,499,9842,1962.0,1962,0,1224,0,1224,0,2,2,2,6,0,1962.0,2,462,0,0,0,0,101800.0,3.0,0,1.0,1,1,0,2.0,0.0,3.0,3.0,1,1.0,1,1.0
labeled,500,8724,1968.0,1968,894,894,0,894,0,1,3,1,5,1,1968.0,2,450,0,0,0,0,129000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,3,1.0
labeled,501,8450,2000.0,2001,1349,1349,0,1349,0,2,3,1,6,0,2000.0,2,539,55,0,0,0,179000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,1,1.0
labeled,502,9560,1972.0,1972,864,864,0,864,0,1,3,1,5,0,1972.0,1,288,0,0,0,0,128500.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,3.0,2,1.0
labeled,503,9245,1994.0,1995,990,990,0,990,0,1,3,1,5,0,1996.0,2,672,0,0,0,0,145000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,2.0,1,1.0
labeled,504,7990,1975.0,1975,924,924,0,924,0,1,3,1,5,0,1981.0,1,280,0,0,0,0,110000.0,3.0,0,1.0,1,1,0,3.0,2.0,3.0,3.0,1,2.0,1,1.0
labeled,505,9571,1956.0,1956,1144,1144,0,1144,1,1,3,1,6,0,1956.0,1,596,0,0,0,0,129000.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,506,7406,2006.0,2006,1199,1220,0,1220,1,2,2,1,6,0,2006.0,2,632,54,0,0,0,194000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,507,8738,1999.0,1999,975,1005,1286,2291,0,2,4,1,8,1,1999.0,2,429,0,0,0,0,230000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,508,10655,2003.0,2004,3206,1629,0,1629,1,2,3,1,7,1,2003.0,3,880,0,0,0,0,284000.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,509,4435,2003.0,2003,848,848,0,848,1,1,1,1,3,0,2003.0,2,420,0,0,0,0,131500.0,2.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,510,3675,2005.0,2005,547,1072,0,1072,1,1,2,1,5,0,2005.0,2,525,28,0,0,0,145000.0,2.0,0,4.0,1,1,0,2.0,3.0,3.0,3.0,1,2.5,3,1.0
labeled,511,8800,1910.0,2004,576,792,348,1140,0,1,3,1,7,0,0.0,0,0,160,0,0,0,96500.0,2.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,0.0,0,0.0
labeled,512,9250,1954.0,2005,1056,1056,0,1056,0,1,3,1,6,0,1954.0,1,260,0,0,0,0,139400.0,3.0,0,1.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,513,6000,1941.0,1950,735,869,349,1218,0,1,3,1,6,1,2003.0,2,440,0,0,0,0,131000.0,2.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,1.0
labeled,514,3182,2005.0,2006,1145,1145,0,1145,0,2,2,1,5,1,2005.0,2,397,16,0,0,0,160200.0,3.0,0,1.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,3,1.0
labeled,515,7750,2002.0,2002,408,779,640,1419,1,2,3,1,7,1,2002.0,2,527,0,0,0,0,184100.0,3.0,0,4.0,1,1,0,3.0,3.0,3.0,3.0,1,4.0,3,1.0
labeled,516,8158,2003.0,2003,884,884,884,1768,1,2,3,1,8,0,2003.0,2,543,63,0,0,0,224900.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,3.0,2,1.0
labeled,517,9060,1939.0,1950,560,698,560,1258,0,1,2,1,6,0,1939.0,1,280,0,0,0,0,105000.0,3.0,0,2.0,1,1,0,2.0,1.0,3.0,3.0,1,2.0,1,0.5
labeled,518,2368,1970.0,1970,765,765,600,1365,0,1,3,1,7,0,1970.0,2,440,36,0,0,0,125000.0,2.0,0,5.0,1,1,0,2.0,2.0,3.0,3.0,1,3.0,1,1.0
labeled,519,7200,1950.0,1950,0,1040,0,1040,0,1,2,1,4,0,1950.0,2,420,29,0,0,0,109900.0,3.0,0,1.0,1,1,0,2.0,0.0,3.0,2.0,1,2.0,1,1.0
labeled,520,12209,2001.0,2002,804,804,1157,1961,1,2,3,1,7,1,2001.0,2,560,192,0,0,0,215000.0,3.0,0,5.0,1,1,0,2.0,3.0,3.0,3.0,1,4.0,3,1.0
