id,split,default,housing,loan,day,pdays,previous,y,age_group,campaign_intensity,duration_category,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,education_ordinal,has_education,contact_cellular,contact_unknown,marital_divorced,marital_single,poutcome_failure,poutcome_other,poutcome_success,balance_category_ordinal,economic_profile_ordinal,contact_history_ordinal,season_ordinal
2942,leaderboard,0,0,1,29,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,3
2943,leaderboard,1,0,1,30,-1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,3
2944,leaderboard,0,1,0,7,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,1,1,0,2
2945,leaderboard,0,1,0,16,-1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,1,0,2
2946,leaderboard,0,1,1,8,-1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,2,0,3
2947,leaderboard,0,1,0,28,-1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2948,leaderboard,0,1,1,20,183,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,2,2,4
2949,leaderboard,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,2
2950,leaderboard,0,1,0,8,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,2,1,0,2
2951,leaderboard,0,0,0,12,-1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3
2952,leaderboard,0,1,0,31,-1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,1,1,0,3
2953,leaderboard,0,1,0,23,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,1,0,3
2954,leaderboard,0,0,0,26,-1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,3
2955,leaderboard,0,0,1,10,-1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,3
2956,leaderboard,0,1,0,4,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
2957,leaderboard,0,1,0,29,-1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,2
2958,leaderboard,0,1,0,3,-1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2959,leaderboard,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,3
2960,leaderboard,0,1,0,5,-1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0,0,0,2,1,0,2
2961,leaderboard,0,0,0,20,-1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2
2962,leaderboard,0,0,1,22,-1,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,2,1,0,3
2963,leaderboard,0,0,1,21,-1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,3
2964,leaderboard,0,1,0,7,-1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,1,0,2
2965,leaderboard,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,4
2966,leaderboard,0,1,0,29,-1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,3,1,0,2
2967,leaderboard,0,1,0,3,211,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,2,1,2,1
2968,leaderboard,0,1,1,16,-1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,2,0,2
2969,leaderboard,0,1,1,5,286,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,0,2,2,2
2970,leaderboard,0,0,0,9,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2
2971,leaderboard,0,1,1,27,-1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,2
2972,leaderboard,0,0,0,26,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,2,0,0,3
2973,leaderboard,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,3
2974,leaderboard,0,0,0,19,153,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,4
2975,leaderboard,0,0,0,17,-1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
2976,leaderboard,0,0,1,17,-1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,2,1,0,3
2977,leaderboard,0,0,0,26,102,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,1,0,0,2,0,2,2
2978,leaderboard,0,1,0,21,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,3
2979,leaderboard,0,1,0,2,266,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,2,1,2,1
2980,leaderboard,0,1,0,21,-1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,3
2981,leaderboard,0,1,0,13,-1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
2982,leaderboard,0,1,0,4,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,2,1,0,2
2983,leaderboard,0,0,0,25,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,2,0,0,3
2984,leaderboard,0,1,1,21,-1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,4,2,0,4
2985,leaderboard,0,0,0,30,-1,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,3
2986,leaderboard,0,1,0,28,-1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,2,1,0,2
2987,leaderboard,0,1,0,9,-1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,2,1,0,2
2988,leaderboard,0,1,1,20,-1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,3,2,0,2
2989,leaderboard,0,1,0,23,-1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,1,0,2
2990,leaderboard,0,1,0,5,-1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1,0,1
2991,leaderboard,0,0,0,18,-1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,3,0,0,3
2992,leaderboard,0,0,0,19,92,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,3,4
2993,leaderboard,0,1,0,13,-1,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,3,1,0,2
2994,leaderboard,0,1,0,7,359,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,2,1,2,2
2995,leaderboard,0,0,0,29,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,3
2996,leaderboard,0,1,0,11,-1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,1,0,1
2997,leaderboard,0,1,1,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,2,0,2
2998,leaderboard,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,3,0,0,2
2999,leaderboard,0,1,0,14,360,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,1,0,0,2,1,2,2
3000,leaderboard,0,0,0,4,78,8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,1,0,2,0,1,2
3001,leaderboard,0,0,0,9,-1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3
3002,leaderboard,0,0,1,8,-1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,1,0,3
3003,leaderboard,0,0,0,28,105,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,1,0,1,0,1,3
3004,leaderboard,0,1,1,27,-1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,2
3005,leaderboard,0,1,0,20,167,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,1,1,4
3006,leaderboard,0,1,1,14,-1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,2
3007,leaderboard,0,0,0,29,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,3
3008,leaderboard,0,1,0,8,298,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,1,2,2
3009,leaderboard,0,0,0,29,-1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,0,0,3
3010,leaderboard,0,0,0,11,-1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,0,0,3
3011,leaderboard,0,1,0,23,-1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,0,2
3012,leaderboard,0,1,0,16,-1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,1,1,0,3
3013,leaderboard,0,0,0,3,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,3
3014,leaderboard,0,1,0,18,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,1,0,2
3015,leaderboard,0,1,0,2,-1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
3016,leaderboard,0,0,0,5,-1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,0,0,2
3017,leaderboard,0,1,1,12,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,2,0,3
3018,leaderboard,0,0,0,30,-1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,3
3019,leaderboard,0,0,0,16,-1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
3020,leaderboard,0,0,0,19,152,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,2,0,2,4
3021,leaderboard,0,1,0,8,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0,2
3022,leaderboard,0,1,0,19,-1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,2
3023,leaderboard,0,1,0,30,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,3,1,0,2
3024,leaderboard,0,0,0,4,-1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
3025,leaderboard,0,0,0,9,-1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,3
3026,leaderboard,0,1,0,5,426,3,0,0,2,2,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,1,0,2,1,1,2
3027,leaderboard,0,0,0,7,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,3
3028,leaderboard,1,1,1,1,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,0,3
3029,leaderboard,0,1,0,11,-1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,3
3030,leaderboard,0,1,0,23,-1,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,2
3031,leaderboard,0,1,0,20,-1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,2
3032,leaderboard,0,1,0,8,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,1,0,2
3033,leaderboard,0,1,0,7,337,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,2,1,1,2
3034,leaderboard,0,1,0,13,-1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2
3035,leaderboard,0,1,1,11,347,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,2,2,2,2
3036,leaderboard,0,1,1,5,-1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,2,2,0,1
3037,leaderboard,0,1,1,6,-1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,0,2
3038,leaderboard,0,0,0,29,-1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,3
3039,leaderboard,0,0,0,28,-1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,3
3040,leaderboard,0,1,1,26,-1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,1,0,0,0,2,2,0,2
3041,leaderboard,0,0,0,10,181,14,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,0,3,3
3042,leaderboard,0,0,0,12,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,2
3043,leaderboard,0,0,0,26,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,2,0,0,3
3044,leaderboard,0,0,0,18,-1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
3045,leaderboard,0,1,0,9,-1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,3,1,0,3
3046,leaderboard,0,0,0,15,89,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,2,0,3,2
3047,leaderboard,0,1,0,5,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1,0,2
3048,leaderboard,0,1,0,26,-1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2
3049,leaderboard,0,0,0,23,-1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,3
3050,leaderboard,0,1,0,15,-1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,1,0,2
3051,leaderboard,1,0,0,22,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,2,3,0,3
3052,leaderboard,0,1,0,6,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,2,1,0,2
3053,leaderboard,0,0,0,29,-1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2
3054,leaderboard,0,0,1,29,262,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,2,1,2,1
3055,leaderboard,0,1,1,18,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,2,2,0,2
3056,leaderboard,0,0,1,19,-1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,4
3057,leaderboard,0,0,0,21,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,0,0,2
3058,leaderboard,0,1,0,30,-1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,3
3059,leaderboard,0,1,0,7,185,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,1,2,4
3060,leaderboard,0,0,0,14,91,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,0,0,3,0,2,4
3061,leaderboard,0,0,0,5,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,2,0,0,3
3062,leaderboard,0,1,1,23,-1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,3
3063,leaderboard,0,0,0,20,-1,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,0,0,3
3064,leaderboard,0,1,0,8,170,5,0,3,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,2,1,2,2
3065,leaderboard,0,1,0,13,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,1,0,3
3066,leaderboard,0,1,0,15,-1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2
3067,leaderboard,0,0,0,30,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,4,0,0,1
3068,leaderboard,0,1,0,6,-1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,2
3069,leaderboard,0,1,1,18,172,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,4,2,2,4
3070,leaderboard,0,1,0,8,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
3071,leaderboard,0,0,0,20,343,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,2,0,2,2
3072,leaderboard,0,0,1,14,-1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,3
3073,leaderboard,0,0,0,14,189,4,0,1,1,2,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,1,2,0,3,4
3074,leaderboard,0,1,0,15,-1,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
3075,leaderboard,0,0,0,20,-1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,4,0,0,4
3076,leaderboard,0,1,1,6,212,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,2,2,2,1
3077,leaderboard,0,1,0,13,176,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,2,1,1,2
3078,leaderboard,0,0,0,28,-1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
3079,leaderboard,0,0,0,7,-1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,3
3080,leaderboard,0,1,0,22,-1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,1,0,3
3081,leaderboard,0,1,0,13,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,2,1,0,2
3082,leaderboard,0,1,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,1,0,2
3083,leaderboard,0,1,0,31,-1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,1,1,0,3
3084,leaderboard,0,1,0,15,-1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,1,0,2
3085,leaderboard,0,1,0,11,-1,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,2,1,0,2
3086,leaderboard,0,1,0,13,-1,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,2
3087,leaderboard,0,1,0,7,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,1,0,2
3088,leaderboard,0,1,0,13,-1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,1,0,3
3089,leaderboard,0,1,0,9,-1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,2,1,0,2
3090,leaderboard,0,1,0,2,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,3,1,0,2
3091,leaderboard,0,1,0,27,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0,2
3092,leaderboard,0,0,0,5,-1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2
3093,leaderboard,0,0,0,30,-1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
3094,leaderboard,0,0,0,4,-1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,1
3095,leaderboard,0,1,0,8,-1,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2
3096,leaderboard,0,0,1,4,-1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,3
3097,leaderboard,0,1,0,25,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,1,0,3
3098,leaderboard,0,0,0,5,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,4,0,0,2
3099,leaderboard,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,4,0,0,3
3100,leaderboard,0,0,0,25,-1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,2,0,0,3
3101,leaderboard,0,1,0,3,271,5,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,2,1
3102,leaderboard,0,1,0,13,268,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,1,0,2,1,1,2
3103,leaderboard,0,0,0,29,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,3
3104,leaderboard,0,1,0,21,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
3105,leaderboard,0,1,0,16,-1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,2
3106,leaderboard,0,1,0,20,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,2
3107,leaderboard,0,1,0,7,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,3,1,0,2
3108,leaderboard,0,1,0,5,-1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
3109,leaderboard,0,1,0,25,-1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,0,3
3110,leaderboard,0,1,0,14,-1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,3,1,0,2
3111,leaderboard,0,1,0,28,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,3,1,0,2
3112,leaderboard,0,1,0,11,361,5,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,1,2,2
3113,leaderboard,0,1,1,29,-1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,2,0,2
3114,leaderboard,0,0,0,24,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,3
3115,leaderboard,0,1,0,19,-1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,3,1,0,2
3116,leaderboard,0,0,0,7,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,3
3117,leaderboard,0,1,0,22,-1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,1,0,3
3118,leaderboard,0,1,0,14,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,1,0,2
3119,leaderboard,0,0,1,14,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,0,3
3120,leaderboard,0,0,0,7,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,4,0,0,3
3121,leaderboard,0,1,0,5,-1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,2
3122,leaderboard,0,1,0,18,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,2
3123,leaderboard,0,1,0,6,-1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,1,0,2
